,created_at,description,friends_count,id,lang,location,name,screen_name,text,time_zone,verified
1530,Wed Sep 23 15:44:07 +0000 2015,escritor-poeta / filosofo-pensador / conferencista/ postulador teorico/ productor-organizador/ narrador-voz institucional,136.0,6.467116495759606e+17,es,,Carlos1035,CarlosTudor1035,el director ejecutivo de   dimite en medio del escándalo por la manipulación de  via ,central time (us & canada),45.0
1531,Wed Sep 23 15:44:08 +0000 2015,,587.0,6.467116557876634e+17,es,,CASIANI,casianilovera11,hablandodepoder el director ejecutivo de   dimite en medio del escándalo por la manipulación de emisiones ,,445.0
1532,Wed Sep 23 15:44:08 +0000 2015,las tierras silvestres tienen el poder de transformar.,513.0,6.467116557793403e+17,es,,Lieblingshäschen,Litrodeambiente,"el escándalo   me hace reafirmar la idea que ya tenía del ""desarrollo sustentable"" puras patrañas",eastern time (us & canada),370.0
1533,Wed Sep 23 15:44:10 +0000 2015,gracias a la incultura tecnológica del gobierno de españa ahora publicamos a traves de twitter. ¿fake u original? ..que mas da  lo importante son las noticias.,13.0,6.467116621631365e+17,es,,Google News Spain,googlenewsspain,un ingeniero de estados unidos avisó hace un año del fraude de   main winterkorn dimite tras el escánda…,madrid,1113.0
1534,Wed Sep 23 15:44:10 +0000 2015,gracias a la incultura tecnológica del gobierno de españa ahora publicamos a traves de twitter. ¿fake u original? ..que mas da  lo importante son las noticias.,13.0,6.467116636437627e+17,es,,Google News Spain,googlenewsspain,el ministro de industria soria pregunta a   cuántos coches trucados hay en españa …,madrid,1113.0
1535,Wed Sep 23 15:44:11 +0000 2015,información de los mercados en una sola cuenta. #ibex35 #dowjones #dax #ftse #eurostoxx #nasdaq #sp500 #nikkei #ipcmexico #merval #igbc #commodities #derivados,112.0,6.467116667517665e+17,es,,Mercados Al Día,mercadosaldia,el ceo de   main winterkorn anuncia su dimisión por el escándalo de las emisiones empresa,,668.0
1536,Wed Sep 23 15:44:11 +0000 2015,,589.0,6.467116695156613e+17,es,,ANGEL,angelfacenda11,hablandodepoder el director ejecutivo de   dimite en medio del escándalo por la manipulación de emisiones ,,343.0
1537,Wed Sep 23 15:44:13 +0000 2015,papá x 2 - rr ii / comms en abb - (mal) futbolista amateur en #losprolijos - hincha del @infocasi y @bocajuniors,351.0,6.467116755094364e+17,es,,Javier Mayorca,javitomay,sí lo de   era así de grave ,buenos aires,388.0
1538,Wed Sep 23 15:44:13 +0000 2015,,0.0,6.467116766125179e+17,es,,Regius News,regiusnews,el ceo de   main winterkorn anuncia su dimisión por el escándalo de las emisiones ,,95.0
1539,Wed Sep 23 15:44:14 +0000 2015,,1966.0,6.467116811130634e+17,es,,#Win2Win,AgenteBocaBoca,el ceo de   main winterkorn anuncia su dimisión por el escándalo de las emisiones ,madrid,657.0
1540,Wed Sep 23 15:44:15 +0000 2015,gracias a la incultura tecnológica del gobierno de españa ahora publicamos a traves de twitter. ¿fake u original? ..que mas da  lo importante son las noticias.,13.0,6.467116836212244e+17,es,,Google News Spain,googlenewsspain,ultimahora dimite el presidente de   tras el escándalo de las emisiones larazon…,madrid,1113.0
1541,Wed Sep 23 15:44:18 +0000 2015,shafick vive! la lucha sigue!,182.0,6.467116947779707e+17,es,,Jose Burgos,ChepeThunder,el director ejecutivo de   dimite en medio del escándalo por la manipulación de emisiones: ,,66.0
1542,Wed Sep 23 15:44:17 +0000 2015,estudiante de comunicaciones y vegana de corazon,549.0,6.467116947024118e+17,es,,Alexandra Abrego,AleAbre90,el director ejecutivo de   dimite en medio del escándalo por la manipulación de emisiones: ,,163.0
1543,Wed Sep 23 15:44:18 +0000 2015,del nacional  libre pensador  eterno aprendiz  y amante de los animales,322.0,6.467116978524037e+17,es,,Bruno Benitez,BrunBNTZ,el director ejecutivo de   dimite en medio del escándalo por la manipulación de emisiones: ,,98.0
1544,Wed Sep 23 15:44:19 +0000 2015,digital freedom. s.:f.:u.:,278.0,6.467117009855447e+17,es,,Mateo Castillo,MateoCastF,el director ejecutivo de   dimite en medio del escándalo por la manipulación de emisiones: ,,86.0
1545,Wed Sep 23 15:44:19 +0000 2015,gracias a la incultura tecnológica del gobierno de españa ahora publicamos a traves de twitter. ¿fake u original? ..que mas da  lo importante son las noticias.,13.0,6.467117020216484e+17,es,,Google News Spain,googlenewsspain,dimite el presidente de   por el escándalo de la manipulación de emisiones eldia…,madrid,1113.0
1546,Wed Sep 23 15:44:19 +0000 2015,ganjah en mi habitación,117.0,6.467117027848397e+17,es,,Sofia Silva,Sofia_Slva,el director ejecutivo de   dimite en medio del escándalo por la manipulación de emisiones: ,,45.0
1547,Wed Sep 23 15:44:21 +0000 2015,...de cuba un apoyo a las causas justas del mundo. viva la paz y la amistad,5012.0,6.467117077257748e+17,es,,adriel ferra,adrielfcuban,el director ejecutivo de   dimite en medio del escándalo por la manipulación de emisiones: ,central time (us & canada),4738.0
1548,Wed Sep 23 15:44:21 +0000 2015,contadora  amante de los gatos y de dios por sobre todas las cosas...el sarcasmo es mi segundo idioma.,515.0,6.467117103052882e+17,es,,Dulcyous AlBel,DulZzeMar,"y nuestro presidente sigue resistiéndose ""mejico"" ",central time (us & canada),549.0
1549,Wed Sep 23 15:44:22 +0000 2015,,360.0,6.467117123898368e+17,es,,#TropaDeMujeres,SANCHEZDANI01,el director ejecutivo de   dimite en medio del escándalo por la manipulación de emisiones: ,,207.0
1550,Wed Sep 23 15:44:22 +0000 2015,gracias a la incultura tecnológica del gobierno de españa ahora publicamos a traves de twitter. ¿fake u original? ..que mas da  lo importante son las noticias.,13.0,6.467117144451359e+17,es,,Google News Spain,googlenewsspain,dimite el ceo de   por el escándalo de las emisiones contaminantes la_informacion,madrid,1113.0
1551,Wed Sep 23 15:44:24 +0000 2015,abogado  antimperialista  seguidor de las ideas de bolivar  martí  chávez y fidel.,4323.0,6.467117219738214e+17,es,,Ernesto Duarte,eeduarte2005,cuba el director ejecutivo de   dimite en medio del escándalo por la manipulación de emisiones: ,,4070.0
1552,Wed Sep 23 15:44:25 +0000 2015,soy ingeniero civil y luchador de las causas justas  revolucionario y cubano 100%.,40.0,6.467117268434084e+17,es,,angel salazar garcia,Ga1Angel,cuba el director ejecutivo de   dimite en medio del escándalo por la manipulación de emisiones: ,pacific time (us & canada),21.0
1553,Wed Sep 23 15:44:25 +0000 2015,nuestra misión es ser un espacio de comunicación que influya positivamente en la vida de nuestros televidentes y fomente la integración de nuestra sociedad.,3564.0,6.467117281939784e+17,es,,Gamatv,Gamatvec,presidente de   renuncia tras el escándalo de la compañía ,quito,351530.0
1554,Wed Sep 23 15:44:26 +0000 2015,amante de la música. enamorado de los escenarios. odio inmenso a la gente falsa.,91.0,6.467117319898399e+17,es,,José Luis Pérez,JoseLuisPert,el director ejecutivo de   dimite en medio del escándalo por la manipulación de emisiones: ,pacific time (us & canada),96.0
1555,Wed Sep 23 15:44:27 +0000 2015,no me puedo describir con tan pocas palabras disponibles. solo soy un ser humano.,110.0,6.46711734930006e+17,es,,Marina Rosales,Marina_Rosales_,el director ejecutivo de   dimite en medio del escándalo por la manipulación de emisiones: ,,120.0
1556,Wed Sep 23 15:44:27 +0000 2015,journalist freelance. writer. community manager. web designer.,154.0,6.467117355592786e+17,es,,Antonio Fernandez,unaobviedad,todos los detalles de la dimisión de main winterkorn ceo de   en ,madrid,310.0
1557,Wed Sep 23 15:44:27 +0000 2015,soy un caminante errante entre los laberintos de la mente y un cazador de destellos fugaces en la dimensión de la imaginación  llamados pensamiento.,109.0,6.46711735815041e+17,es,,Pavel Espino,PavelEspino_,el director ejecutivo de   dimite en medio del escándalo por la manipulación de emisiones: ,,125.0
1558,Wed Sep 23 15:44:28 +0000 2015,me gusta pasar los días relajada,323.0,6.467117377737441e+17,es,,Karol,KarolLaraA1,el director ejecutivo de   dimite en medio del escándalo por la manipulación de emisiones: ,,354.0
1559,Wed Sep 23 15:44:28 +0000 2015,negocios  familia  ejercicio.,239.0,6.46711739464024e+17,es,,Mar Gonzalez,MarGzal,el director ejecutivo de   dimite en medio del escándalo por la manipulación de emisiones: ,pacific time (us & canada),262.0
1560,Wed Sep 23 15:44:29 +0000 2015,la politica mi gran pasión,134.0,6.467117421567959e+17,es,,Ignacio Candita,IgnacioCandita,el director ejecutivo de   dimite en medio del escándalo por la manipulación de emisiones: ,,142.0
1561,Wed Sep 23 15:44:31 +0000 2015,el hombre incorpora las cosas a su propia subjetividad convirtiendo cada ser en objeto con pluralidad de sentidos. cada hombre construye así su mundo.,399.0,6.46711749362643e+17,es,,Alvarofa21,Alvarofa21,el director ejecutivo de   dimite en medio del escándalo por la manipulación de emisiones: ,caracas,281.0
1562,Wed Sep 23 15:44:31 +0000 2015,cero patatero,346.0,6.467117512543519e+17,es,,jer,juanant2,mientes más que ,madrid,154.0
1563,Wed Sep 23 15:44:32 +0000 2015,la superación personal  la honestidad son las premisas de mi vida y ser feliz es la consecuencia de llevar una vida digna,125.0,6.467117549452042e+17,es,,Uriel,Uriel_TD,el director ejecutivo de   dimite en medio del escándalo por la manipulación de emisiones: ,pacific time (us & canada),143.0
1564,Wed Sep 23 15:44:32 +0000 2015,militante del psuv   el  partido de nuestro comandante supremo hugo chávez  @nicolasmaduro @partidopsuv,453.0,6.467117555953787e+17,es,,JmEspañaF #Maduro,EspanaPsuv,el director ejecutivo de   dimite en medio del escándalo por la manipulación de emisiones ,pacific time (us & canada),224.0
1565,Wed Sep 23 15:44:32 +0000 2015,mujer | sencilla | budista | amante del buen cine | adicta a la música | médico en formación.,155.0,6.467117571765985e+17,es,,Alison,AlisonSococ,el director ejecutivo de   dimite en medio del escándalo por la manipulación de emisiones: ,pacific time (us & canada),158.0
1566,Wed Sep 23 15:44:33 +0000 2015,no por miedo a errar vas a dejar de jugar,161.0,6.467117587872317e+17,es,,Axel Acosta,Axel_Acostaa_,el director ejecutivo de   dimite en medio del escándalo por la manipulación de emisiones: ,,192.0
1567,Wed Sep 23 15:44:33 +0000 2015,la vida se trata de ser felices apesar de los poblemas ♥,244.0,6.467117606033777e+17,es,,Talia Mayoral,TaliaMayora,el director ejecutivo de   dimite en medio del escándalo por la manipulación de emisiones: ,,292.0
1568,Wed Sep 23 15:44:34 +0000 2015,hola me gusta leer escribir componer patinar bailar y el trató con la gente,166.0,6.46711762260095e+17,es,,Alma Juarez,AlmaJu2,el director ejecutivo de   dimite en medio del escándalo por la manipulación de emisiones: ,,187.0
1569,Wed Sep 23 15:44:34 +0000 2015,vivir un dia a la vez como dios te lo permita  esa es mi regla...,266.0,6.467117642314506e+17,es,,Pepe,Pepe_m_,el director ejecutivo de   dimite en medio del escándalo por la manipulación de emisiones: ,,299.0
1570,Wed Sep 23 15:44:34 +0000 2015,emprendedor empedernido - marketing y desarrollo de negocios,217.0,6.467117660014141e+17,es,,Guillermo Corral,G_Corraal,el director ejecutivo de   dimite en medio del escándalo por la manipulación de emisiones: ,,237.0
1571,Wed Sep 23 15:44:35 +0000 2015,runner… no sabes de rock sino has escuchado todo floyd y todo zeppelin,1069.0,6.46711766433534e+17,es,,Fernando Aravena,FernandoAravena,qué es el escándalo de emisiones de   y por qué es tan impoante via ,santiago,663.0
1572,Wed Sep 23 15:44:35 +0000 2015,somos un medio de adn digital. nuestro pulmón es la generación de debate y el corazón  la audiencia.,6462.0,6.467117660728484e+17,es,,Contrapunto,contrapuntovzla,empresas dimite el presidente de   tras el escándalo de manipulación en eeuu ,caracas,25233.0
1573,Wed Sep 23 15:44:35 +0000 2015,made in méxico,137.0,6.46711767997911e+17,es,,Christian Rivas,RivassChristian,el director ejecutivo de   dimite en medio del escándalo por la manipulación de emisiones: ,,147.0
1574,Wed Sep 23 15:44:36 +0000 2015,promotora de la paz  la hermandad entre los pueblos  el amor a la familia. protectora de la naturaleza. fiel a las ideas de fidel   che  martí  bolívar y chávez,496.0,6.467117702250988e+17,es,,Dania Rodriguez,fmcdania,el director ejecutivo de   dimite en medio del escándalo por la manipulación de emisiones: ,,242.0
1575,Wed Sep 23 15:44:36 +0000 2015,noticias impactantes de venezuela y el mundo. síguenos y danos like en facebook: http://facebook.com/tusnoticiasve,17932.0,6.467117727416812e+17,es,,Noticias Venezuela,TusNoticiasVE,el director ejecutivo de   dimite en medio del escándalo por la manipulación de emisiones ,caracas,17972.0
1576,Wed Sep 23 15:44:36 +0000 2015,soy alguien amable con una actitud aventurera y muy gracioso me gusta divertirme pero también soy muy responsable.,198.0,6.467117734547251e+17,es,,Max Heredia,MaxHeredia4,el director ejecutivo de   dimite en medio del escándalo por la manipulación de emisiones: ,,221.0
1577,Wed Sep 23 15:44:37 +0000 2015,biólogo y melómano natural. amante del buen cine  la comida y de una buena charla. geek amateur que disfruta del ciclismo y el fútbol.,181.0,6.467117752373043e+17,es,,Rodrigo,RodrigoBLO,el director ejecutivo de   dimite en medio del escándalo por la manipulación de emisiones: ,,198.0
1578,Wed Sep 23 15:44:37 +0000 2015,periodista y escritor dominicano.  presidente de dircom-e.,688.0,6.467117753337364e+17,es,,Pablo McKinney,pablomckinney,vaguada esta tarde el papa en eeuu ejercito israelí asesina el mal momento de la   así anda el mundo ,quito,97737.0
1579,Wed Sep 23 15:44:37 +0000 2015,,493.0,6.467117770156728e+17,es,,JOHAN MANUEL,JOHANMPEREZ,el director ejecutivo de   dimite en medio del escándalo por la manipulación de emisiones: ,caracas,180.0
1580,Wed Sep 23 15:44:38 +0000 2015,,442.0,6.467117793267548e+17,es,,guillermo,Ramos0154,dimite el presidente de   tras el escándalo de la manipulación ,,752.0
1581,Wed Sep 23 15:44:38 +0000 2015,el pasado es historia  el futuro una incógnita y el presente es una oportunidad.,208.0,6.467117805388882e+17,es,,Diego Guzman,Diego25guzma,el director ejecutivo de   dimite en medio del escándalo por la manipulación de emisiones: ,,235.0
1582,Wed Sep 23 15:44:38 +0000 2015,una sola sonrisa para cambiar tu día...,337.0,6.467117822291722e+17,es,,Miguel Angel,MiguelAngel98_,el director ejecutivo de   dimite en medio del escándalo por la manipulación de emisiones: ,,375.0
1583,Wed Sep 23 15:44:39 +0000 2015,no te recomiendo enamorarte de mi ya que aveces ni yo misma lo consigo.,88.0,6.46711783948841e+17,es,,Paola Medina,PaolaMedina__,el director ejecutivo de   dimite en medio del escándalo por la manipulación de emisiones: ,,110.0
1584,Wed Sep 23 15:44:39 +0000 2015,,442.0,6.467117855552799e+17,es,,guillermo,Ramos0154,dimite el presidente de   tras el escándalo de la manipulación ,,752.0
1585,Wed Sep 23 15:44:39 +0000 2015,joven cubano identificado con los principios revolucionarios.,2325.0,6.467117859621028e+17,es,,jose perez,josel1983perez,el director ejecutivo de   dimite en medio del escándalo por la manipulación de emisiones: ,eastern time (us & canada),2269.0
1586,Wed Sep 23 15:44:40 +0000 2015,,69.0,6.467117895818281e+17,es,,Tiempo Regio Mty,tiemporegionl,desde el director ejecutivo de   dimite en medio del escándalo por  vía ,,10.0
1587,Wed Sep 23 15:44:42 +0000 2015,priista por elección propia  analista social  apasionado por la vida. secretario general primx puebla.  srio. de admon y finanzas jmr. puebla  puebla.,397.0,6.467117956593746e+17,es,,Erick Jadir,erikjadir,el director ejecutivo de   dimite en medio del escándalo por la manipulación de emisiones: ,,342.0
1588,Wed Sep 23 15:44:44 +0000 2015,ingeniero en gestión empresarial  paceño | twitterosfera | #followback,843.0,6.467118043457372e+17,es,,Eduardo Sánchez ,Eduardo_Snchez,soria pregunta a   por los coches trucados en españa: industria reconoce que se encargó de la follow,mazatlan,1746.0
1589,Wed Sep 23 15:44:45 +0000 2015,radio online 24h. nuestra programación musical se enfoca en el adulto contemporáneo. las últimas noticias en nuestro twitter.,8.0,6.467118084227686e+17,es,,Pever Radio,PeverRadio,noticias china   y el bce siguen en boca de todos a nivel global - diario gestión ,santiago,198.0
